case_id,timestamp,decline_code,amount,tree_model_score,routing_rationale,tree_model_top_features,routed_to_llm,llm_recommended_action,llm_confidence,llm_reasoning_summary,llm_schema_valid,guardrail_flags,proposed_action,final_action,guardrail_overrode,override_rule,requires_human_review,model_version,pipeline_version,baseline_final_action,baseline_guardrail_overrode,baseline_override_rule,pipeline_retried,baseline_retried
case_0235,2026-09-04T11:39:06.233273+00:00,insufficient_funds,449.06,0.6173229840991604,"score=0.6173 vs band=[0.3793, 0.4681] (in_band=False); decline_code='insufficient_funds' (is_ambiguous=False) -> NOT routed (template_action=retry_now)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""customer_tenure_days"", ""value"": 1746, ""shap_value"": 0.22705618973053207}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""amount"", ""value"": 449.06, ""shap_value"": 0.15732502898799539}]",False,,,,,,retry_now,retry_now,False,,False,logreg_v1_2026-09-02,phase7_v1,retry_now,False,,True,True
case_0236,2026-09-04T11:39:08.316558+00:00,05_do_not_honor,581.87,0.3464919806809037,"score=0.3465 vs band=[0.3793, 0.4681] (in_band=False); decline_code='05_do_not_honor' (is_ambiguous=True) -> ROUTED to LLM (trigger: ambiguous_code)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.210060354665996, ""shap_value"": -0.44526530201029507}, {""feature"": ""ltv_tier"", ""value"": ""medium"", ""shap_value"": 0.27984421786915337}, {""feature"": ""amount"", ""value"": 581.87, ""shap_value"": 0.13094652568405904}, {""feature"": ""time_of_day_bucket"", ""value"": ""night"", ""shap_value"": -0.12883244889996573}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""low_risk"", ""shap_value"": -0.11957637862912443}]",True,escalate_human,0.75,"I have evaluated the following SHAP features: historical_ptp_honor_rate, ltv_tier, amount, time_of_day_bucket, and issuer_bank_risk_tier. The strongest driver is the historical_ptp_honor_rate, which has a significant NEGATIVE shap_value of -0.445, indicating a high likelihood that the user will not honor a promise to pay. While ltv_tier has a POSITIVE shap_value of 0.279 and amount has a POSITIVE shap_value of 0.130, these are outweighed by the combined negative impact of the historical_ptp_honor_rate, time_of_day_bucket (NEGATIVE shap_value of -0.128), and issuer_bank_risk_tier (NEGATIVE shap_value of -0.119). Given the low historical PTP honor rate and the ambiguous nature of the decline code, I lack the confidence that an automated retry will succeed, necessitating human review.",True,,escalate_human,escalate_human,False,,True,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,False,True
case_0237,2026-09-04T11:39:10.314457+00:00,51_insufficient_funds,1659.6,0.42600425090722105,"score=0.4260 vs band=[0.3793, 0.4681] (in_band=True); decline_code='51_insufficient_funds' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.7408559529100925, ""shap_value"": 0.36866261111653414}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""high_risk"", ""shap_value"": -0.25847687587349405}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""time_of_day_bucket"", ""value"": ""night"", ""shap_value"": -0.12883244889996573}]",True,retry_scheduled,0.65,"Features considered: decline_code_bucket, historical_ptp_honor_rate, issuer_bank_risk_tier, ltv_tier, time_of_day_bucket. The positive influence of the decline_code_bucket (shap_value: 0.397) indicating a soft decline, and the strong positive influence of the historical_ptp_honor_rate (shap_value: 0.368) suggest a high likelihood of recovery. However, these are tempered by the negative shap_values of the issuer_bank_risk_tier (-0.258), ltv_tier (-0.201), and time_of_day_bucket (-0.128). Given the soft nature of the decline code, scheduling a retry allows for a delay to move outside the negative impact of the 'night' time_of_day_bucket while leveraging the customer's historical reliability. Note: customer_tenure_days and amount_vs_historical_avg are unranked context, not a SHAP-attributed driver.",True,,retry_scheduled,retry_scheduled,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0238,2026-09-04T11:39:12.519022+00:00,05_do_not_honor,1447.27,0.6479490499360426,"score=0.6479 vs band=[0.3793, 0.4681] (in_band=False); decline_code='05_do_not_honor' (is_ambiguous=True) -> ROUTED to LLM (trigger: ambiguous_code)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.8168931441919577, ""shap_value"": 0.485258891539367}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""customer_tenure_days"", ""value"": 1568, ""shap_value"": 0.18018948870564722}, {""feature"": ""day_of_week"", ""value"": ""tue"", ""shap_value"": 0.15966793820086891}]",True,retry_scheduled,0.75,"Features used for reasoning: historical_ptp_honor_rate, issuer_bank_risk_tier, ltv_tier, customer_tenure_days, day_of_week. The case benefits from a strong positive SHAP value for historical_ptp_honor_rate (0.485) and positive contributions from issuer_bank_risk_tier (0.266), customer_tenure_days (0.180), and day_of_week (0.160). These indicators suggest a reliable customer despite the current decline. The negative SHAP value for ltv_tier (-0.201) acts as a drag on recovery probability, reflecting the 'low' ltv_tier status. The decline code 05_do_not_honor with a retry_attempt_number of 3 suggests that while previous attempts failed, the strong historical payment behavior and tenure provide a reasonable basis for a scheduled retry rather than immediate escalation or abandonment. The amount_vs_historical_avg (unranked context, not a SHAP-attributed driver) shows the amount is slightly higher than average, but the historical honor rate remains the primary driver.",True,,retry_scheduled,retry_scheduled,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0239,2026-09-04T11:39:12.519923+00:00,insufficient_funds,1321.9,0.5118957382527887,"score=0.5119 vs band=[0.3793, 0.4681] (in_band=False); decline_code='insufficient_funds' (is_ambiguous=False) -> NOT routed (template_action=retry_now)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""payment_rail"", ""value"": ""card"", ""shap_value"": 0.12216766515157171}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""low_risk"", ""shap_value"": -0.11957637862912443}, {""feature"": ""prior_retry_success_count"", ""value"": 0, ""shap_value"": 0.1034309920825466}]",False,,,,,,retry_now,retry_now,False,,False,logreg_v1_2026-09-02,phase7_v1,retry_now,False,,True,True
case_0240,2026-09-04T11:39:14.365300+00:00,expired_card_soft,1824.59,0.4183534525640422,"score=0.4184 vs band=[0.3793, 0.4681] (in_band=True); decline_code='expired_card_soft' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""ltv_tier"", ""value"": ""medium"", ""shap_value"": 0.27984421786915337}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.318804108933816, ""shap_value"": -0.2785164117226243}, {""feature"": ""time_of_day_bucket"", ""value"": ""night"", ""shap_value"": -0.12883244889996573}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""low_risk"", ""shap_value"": -0.11957637862912443}]",True,prompt_alt_payment,0.85,"The features used for this decision are: decline_code_bucket (positive shap_value), ltv_tier (positive shap_value), historical_ptp_honor_rate (negative shap_value), time_of_day_bucket (negative shap_value), and issuer_bank_risk_tier (negative shap_value). While the decline_code_bucket (CLEAR_SOFT) and ltv_tier (medium) provide positive shap_values supporting recovery, the historical_ptp_honor_rate (0.3188, negative shap_value), time_of_day_bucket (night, negative shap_value), and issuer_bank_risk_tier (low_risk, negative shap_value) suggest significant friction. The low historical honor rate is particularly concerning for a retry. Given that the card is expired (unranked context, not a SHAP-attributed driver), a retry is unlikely to succeed. Prompting for an alternative payment method is the most prudent strategy to bypass the issuer-level and historical behavioral barriers.",True,,prompt_alt_payment,prompt_alt_payment,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0241,2026-09-04T11:39:14.366310+00:00,51_insufficient_funds,2388.05,0.6412383264299375,"score=0.6412 vs band=[0.3793, 0.4681] (in_band=False); decline_code='51_insufficient_funds' (is_ambiguous=False) -> NOT routed (template_action=retry_now)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""amount"", ""value"": 2388.05, ""shap_value"": -0.22779396898880988}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.6360860595220088, ""shap_value"": 0.20800728359313597}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}]",False,,,,,,retry_now,retry_now,False,,False,logreg_v1_2026-09-02,phase7_v1,retry_now,False,,True,True
case_0242,2026-09-04T11:39:16.340055+00:00,insufficient_funds,1758.56,0.4576326056329443,"score=0.4576 vs band=[0.3793, 0.4681] (in_band=True); decline_code='insufficient_funds' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.2939874827435885, ""shap_value"": -0.3165705041692833}, {""feature"": ""ltv_tier"", ""value"": ""medium"", ""shap_value"": 0.27984421786915337}, {""feature"": ""customer_tenure_days"", ""value"": 1677, ""shap_value"": 0.20888876068155984}, {""feature"": ""day_of_week"", ""value"": ""thu"", ""shap_value"": -0.1750338202098383}]",True,prompt_alt_payment,0.75,"The features used in this analysis are: decline_code_bucket, historical_ptp_honor_rate, ltv_tier, customer_tenure_days, and day_of_week. The recommendation is driven by the conflicting SHAP profile: while the decline_code_bucket (CLEAR_SOFT) has a strongly positive SHAP value of 0.397 and the ltv_tier and customer_tenure_days provide positive SHAP support (0.280 and 0.209 respectively), these are countered by the negative SHAP contribution of the historical_ptp_honor_rate (-0.317) and the day_of_week (-0.175). Given that the historical_ptp_honor_rate is quite low (approx 29%) despite the user's high tenure, a direct retry is risky. Because the decline is for 'insufficient_funds' (unranked context, not a SHAP-attributed driver), shifting the user to an alternative payment method is a safer, more robust recovery path than attempting another automated charge that is likely to fail again due to the low historical promise-to-pay behavior.",True,,prompt_alt_payment,prompt_alt_payment,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0243,2026-09-04T11:39:15.844010+00:00,05_do_not_honor,1058.63,0.5260836808537551,"score=0.5261 vs band=[0.3793, 0.4681] (in_band=False); decline_code='05_do_not_honor' (is_ambiguous=True) -> ROUTED to LLM (trigger: ambiguous_code)","[{""feature"": ""ltv_tier"", ""value"": ""medium"", ""shap_value"": 0.27984421786915337}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""high_risk"", ""shap_value"": -0.25847687587349405}, {""feature"": ""payment_rail"", ""value"": ""card"", ""shap_value"": 0.12216766515157171}, {""feature"": ""prior_retry_success_count"", ""value"": 0, ""shap_value"": 0.1034309920825466}, {""feature"": ""retry_attempt_number"", ""value"": 1, ""shap_value"": 0.09378710594824556}]",True,retry_scheduled,0.65,"The features provided for this case are: ltv_tier, issuer_bank_risk_tier, payment_rail, prior_retry_success_count, and retry_attempt_number. The model shows conflicting signals: the positive shap_value for ltv_tier (0.2798), payment_rail (0.1222), prior_retry_success_count (0.1034), and retry_attempt_number (0.0938) favor recovery. However, the issuer_bank_risk_tier has a significant negative shap_value (-0.2585), which pushes the case away from recovery due to the high-risk nature of the issuer bank. Other case facts such as customer_tenure_days, amount, and historical_ptp_honor_rate are unranked context, not a SHAP-attributed driver. Given that this is only the first retry attempt and the ltv_tier is positive, a scheduled retry is recommended to mitigate the risk associated with the high-risk bank status. I am missing data on the specific issuer bank's historical success rate for this payment rail, which limits my confidence.",True,,retry_scheduled,retry_scheduled,False,,True,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0244,2026-09-04T11:39:15.844624+00:00,restricted_card,1865.74,0.13802487450495565,"score=0.1380 vs band=[0.3793, 0.4681] (in_band=False); decline_code='restricted_card' (is_ambiguous=False) -> NOT routed (template_action=no_retry_prompt_update)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_HARD"", ""shap_value"": -0.9821377663885883}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.7624801886676075, ""shap_value"": 0.4018214563317176}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""high_risk"", ""shap_value"": -0.25847687587349405}, {""feature"": ""customer_tenure_days"", ""value"": 0, ""shap_value"": -0.232658754030417}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}]",False,,,,,hard_decline_excluded;requires_human_review_floor,no_retry_prompt_update,no_retry_prompt_update,False,,True,logreg_v1_2026-09-02,phase7_v1,no_retry_prompt_update,True,hard_decline_excluded,False,False
case_0245,2026-09-04T11:39:18.890672+00:00,51_insufficient_funds,755.34,0.3881196679967071,"score=0.3881 vs band=[0.3793, 0.4681] (in_band=True); decline_code='51_insufficient_funds' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.7854921455138888, ""shap_value"": 0.4371082486013193}, {""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""prior_retry_success_count"", ""value"": 2, ""shap_value"": -0.33871676033139303}, {""feature"": ""customer_tenure_days"", ""value"": 34, ""shap_value"": -0.22370668754251763}, {""feature"": ""day_of_week"", ""value"": ""thu"", ""shap_value"": -0.1750338202098383}]",True,prompt_alt_payment,0.85,"The features provided are historical_ptp_honor_rate, decline_code_bucket, prior_retry_success_count, customer_tenure_days, and day_of_week. The case is supported by a strong positive SHAP value for historical_ptp_honor_rate (0.437) and decline_code_bucket (0.397), both suggesting favorable recovery conditions for soft declines. However, the prior_retry_success_count has a significant negative SHAP value (-0.338), alongside negative SHAP impacts from customer_tenure_days (-0.223) and day_of_week (-0.175). Given that this is already the third retry attempt and the prior success rate is not offsetting the negative impact of recent failed attempts, further automated retries are likely to fail. I recommend switching to an alternative payment method rather than continuing to retry the current instrument.",True,,prompt_alt_payment,prompt_alt_payment,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0246,2026-09-04T11:39:18.891659+00:00,lost_card,369.61,0.26619974344028624,"score=0.2662 vs band=[0.3793, 0.4681] (in_band=False); decline_code='lost_card' (is_ambiguous=False) -> NOT routed (template_action=no_retry_prompt_update)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_HARD"", ""shap_value"": -0.9821377663885883}, {""feature"": ""ltv_tier"", ""value"": ""medium"", ""shap_value"": 0.27984421786915337}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""day_of_week"", ""value"": ""thu"", ""shap_value"": -0.1750338202098383}, {""feature"": ""amount"", ""value"": 369.61, ""shap_value"": 0.17310525703932994}]",False,,,,,hard_decline_excluded;requires_human_review_floor,no_retry_prompt_update,no_retry_prompt_update,False,,True,logreg_v1_2026-09-02,phase7_v1,no_retry_prompt_update,True,hard_decline_excluded,False,False
case_0247,2026-09-04T11:39:18.892344+00:00,51_insufficient_funds,1063.68,0.7607486223776421,"score=0.7607 vs band=[0.3793, 0.4681] (in_band=False); decline_code='51_insufficient_funds' (is_ambiguous=False) -> NOT routed (template_action=retry_now)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.7969433813247154, ""shap_value"": 0.4546677018015004}, {""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""ltv_tier"", ""value"": ""medium"", ""shap_value"": 0.27984421786915337}, {""feature"": ""payment_rail"", ""value"": ""card"", ""shap_value"": 0.12216766515157171}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""low_risk"", ""shap_value"": -0.11957637862912443}]",False,,,,,,retry_now,retry_now,False,,False,logreg_v1_2026-09-02,phase7_v1,retry_now,False,,True,True
